imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0555603346767475, 0.4431793397595036, 0.1423262494951597, 0.4295108396045618, 0.4276786629279871, 1.0042840030036364, -0.27968599394879046, 0.4074653286717599, 1.4140000000000001, 
0.004641937511305719, 0.46486844367332014, 0.05708335133012221, 0.4457167775369538, 0.4283820022280666, 1.0404656946807451, -0.3214193914751938, 0.4022772805984894, 1.439, 
-0.08077411634306803, 0.44914083130171134, -0.028171154993300473, 0.45074801256725217, 0.4264226444791626, 1.057045207150762, -0.36287261807035276, 0.39279094435190987, 1.465, 
-0.016788615120732518, 0.5055226270069432, -0.02062644198613025, 0.47365019792109375, 0.45093277558870315, 1.0503787339537085, -0.40426260959011534, 0.3787260059999223, 1.5070000000000001, 
0.0011687222846937413, 0.5034835169715974, -0.0068779542254689754, 0.484600965846813, 0.46435165778084647, 1.0436077006007445, -0.44574766441602687, 0.3595385388133706, 1.548, 
-0.0479811584307539, 0.540915066641863, -0.03195610963531775, 0.5064266934766044, 0.4787476289662151, 1.0578155646852145, -0.48599258500730136, 0.3354849646944104, 1.5950000000000002, 
-0.04749197333970269, 0.5330247199903294, -0.041402656805136176, 0.5114332521767186, 0.4831748398807348, 1.0584848588203788, -0.5245283918404725, 0.3065911977596539, 1.6099999999999999, 
0.0354373787931103, 0.5582608218463577, 0.006477798128365235, 0.5287529698533681, 0.5019806778535215, 1.0533333117806951, -0.5605411340912305, 0.27314983289457323, 1.649, 
4.160287631969242, 0.5535143921002983, 2.5720061319437866, 0.5629190095355991, 0.5386681582532906, 1.045020020045264, -0.5914688376915265, 0.23695007442916516, 1.669, 
0.031060556970954313, 0.5480454356509574, 0.9987625218653069, 0.5944235998840307, 0.5718340740351611, 1.0395036372867152, -0.6189170725748435, 0.1974730477970694, 1.697, 
0.02971243390949798, 0.5635992116086699, 0.3983364374739117, 0.5857804518989981, 0.5633429821278537, 1.039829145801007, -0.6449452270080974, 0.15008703296065842, 1.7530000000000001, 
0.04396301416131666, 0.5797047346192664, 0.17868024250250913, 0.5820561396752066, 0.5589094253044413, 1.0414140705502635, -0.6662754476381784, 0.09940630089797858, 1.7890000000000001, 
0.04302728487262375, 0.6322797933884314, 0.09495105061757879, 0.6074655512895198, 0.5779196386757752, 1.0511246039007172, -0.6825305768688108, 0.04586956042036812, 1.834, 
0.032845900801373874, 0.6406989806631603, 0.056527976965923425, 0.6163750611155776, 0.5831364659860455, 1.0569996854395443, -0.6934109252193676, -0.010712748337775458, 1.87, 
0.03786333032786244, 0.6527637696298372, 0.04505752830931436, 0.6263839455627874, 0.5915311456716377, 1.0589196361783741, -0.6983636617357345, -0.0689146569601211, 1.88, 
0.8008905795945147, 0.6229056419199412, 0.5116239097309266, 0.6196841173231186, 0.5892314822967275, 1.0516819551251602, -0.6970442611750652, -0.12713557501352082, 1.908, 
0.05493665884239966, 0.6382758475896707, 0.22903762157830837, 0.6387758329015646, 0.6093677638402962, 1.0482599684563814, -0.6896804232789538, -0.18491475652540065, 1.929, 
3.0544831789033355, 0.6861569015174964, 1.9740150339529392, 0.6823902585094026, 0.6505081453221472, 1.049011089894142, -0.6758055514918873, -0.2420641135070255, 1.9820000000000002, 
0.024648217845519887, 0.7250965811171384, 0.7673573051853728, 0.726128220615852, 0.6911944106986341, 1.0505412216541337, -0.6554943257412481, -0.2995790315700701, 2.014, 
0.04986934057109081, 0.7102290471077252, 0.32267632188932793, 0.7141088173612843, 0.6811023903991655, 1.048460301163787, -0.6268163664493643, -0.35961018610293166, 2.055, 
4.236556414664621, 0.6968706320064386, 2.7391158337547608, 0.7262365289975401, 0.699763098790629, 1.0378319895013954, -0.5929886886193341, -0.4136587672113367, 2.076, 
2.614844674097672, 0.7433690693020961, 2.6583831959897086, 0.7844129214909386, 0.7636174575461805, 1.0272328293954704, -0.5547214525672829, -0.46253715716696975, 2.112, 
0.04721840827816057, 0.7705538862412235, 1.0413471919575956, 0.7954823824716772, 0.7812188458092904, 1.0182580550109628, -0.5066032733295928, -0.5125858457526363, 2.151, 
0.10947331595052281, 0.7337696280767607, 0.46341359357806367, 0.7573093889295746, 0.7523598630940639, 1.0065786681059192, -0.45009755926538547, -0.5602969490143893, 2.196, 
0.8311143229901393, 0.7392192089055033, 0.6893667965486854, 0.7445991995466942, 0.7407442911084601, 1.0052041014483764, -0.3901553918609069, -0.6011139881248959, 2.217, 
0.08683730319246245, 0.7765774339000523, 0.3163275652342724, 0.7642215304757226, 0.7565884906089029, 1.010088760219808, -0.32648693486141733, -0.6357550654486966, 2.257, 
-0.01368217505511523, 0.7876601895810368, 0.1121022892600658, 0.7727171212555207, 0.7640934388622158, 1.0112861620774367, -0.25732995757377514, -0.6648087883622364, 2.287, 
4.1893139279276905, 0.7782206007459199, 2.630037961857575, 0.7941799683639489, 0.7951461785166146, 0.9987848647471735, -0.18733673229879633, -0.6855965142332907, 2.317, 
0.106432254981006, 0.8249702773047387, 1.067758792854373, 0.8429476503141146, 0.844856688190581, 0.9977404003505552, -0.11513689639460657, -0.6996221298349001, 2.332, 
0.11106132133906892, 0.8210773480594418, 0.47472787938079364, 0.8287814043182282, 0.8293396560889715, 0.9993268719677822, -0.0350029844117544, -0.7068530257693717, 2.376, 
0.3874228903574056, 0.8105590185288604, 0.41974879217324784, 0.8180083533792956, 0.8197664793232471, 0.9978553332097662, 0.045667111864364625, -0.7059968712924315, 2.422, 
0.057142332281417005, 0.8419657696278668, 0.19528047750065788, 0.8338568205682256, 0.8310390832347365, 1.0033906195151754, 0.12618395012561956, -0.6971021162496308, 2.46, 
0.05469334901755442, 0.878715642869762, 0.10836116001327005, 0.8546007556349995, 0.8439954214585726, 1.0125656299865928, 0.20720240048557703, -0.6798257383774443, 2.501, 
0.0856465986504823, 0.8773653701337981, 0.09423264311761448, 0.860050823031711, 0.8493421434365027, 1.0126082046887255, 0.28736521707371065, -0.6540826641030045, 2.516, 
0.06184938266139171, 0.9248311637564307, 0.07443035207503831, 0.88726431684902, 0.8683796262602854, 1.0217470447459278, 0.3654622496138261, -0.6199661565966251, 2.559, 
0.10354955821602303, 0.9159083117503106, 0.0924629907864281, 0.894308704486062, 0.8789419715992566, 1.0174832166210532, 0.4412586705667767, -0.5772498595123763, 2.613, 
0.10668216146780934, 0.9264988107053221, 0.10120061875349483, 0.9010295200549472, 0.8859661971493727, 1.0170021417905573, 0.5129429973954953, -0.5265633656665917, 2.645, 
0.07328120332105997, 0.9408745357573642, 0.08396777829476426, 0.9122709377259959, 0.8963902543283899, 1.0177162606587065, 0.5797437674418057, -0.4683167821340076, 2.668, 
0.09590716555536188, 0.9550160273656033, 0.0913930411868071, 0.9242667685303121, 0.9075588425350388, 1.0184097440432665, 0.6410382919481108, -0.40278414054161127, 2.678, 
1.7648837222953058, 0.9335929733031193, 1.1248994832936092, 0.9303793585889752, 0.9265635479786514, 1.0041182395083945, 0.6950607056439867, -0.3313690380530935, 2.721, 
0.05020836077057935, 0.9588543728871681, 0.45977205176553915, 0.9568932888946702, 0.9577428941781491, 0.9991129088102418, 0.7421985777755205, -0.25409331877947555, 2.769, 
0.3972342681773097, 1.0132080712859053, 0.420556179602151, 0.9821012826959192, 0.9705174568042587, 1.0119357213107778, 0.7828159002965485, -0.16907794474754248, 2.8, 
0.06747061919426091, 1.0181446973548187, 0.201926789178318, 0.992936730773855, 0.9799224835651438, 1.013280894588073, 0.815359121932581, -0.07873131467330763, 2.825, 
3.521451021885994, 0.9718167308189622, 2.2515739879158634, 0.9881914462425705, 0.9970832849171667, 0.9910821504992585, 0.8376692649681949, 0.013061796046909185, 2.862, 
0.07665495061611272, 1.032664191788663, 0.9053247392249382, 1.038158895903045, 1.046114686578228, 0.9923949154167734, 0.8508995634139338, 0.10673467575347144, 2.917, 
0.034478855516455784, 1.0841953663879895, 0.36590509515879155, 1.0549290670887228, 1.044221058484342, 1.010254541906982, 0.8548561167544977, 0.20794613850384125, 2.943, 
0.09238805370120724, 1.0239692132074507, 0.19587151224685034, 1.0205848032775737, 1.0200963193101593, 1.0004788606312636, 0.848608527426936, 0.31000033975090846, 2.963, 
0.09522227943822242, 1.0704874561987345, 0.13357787600282195, 1.041054121509875, 1.031083928866686, 1.0096696227766324, 0.8322440765356772, 0.41026138747603896, 3.011, 
